3.200891480140070217e-02 3.052361124311818872e-06 4.426207032350024812e-18 6.847979525877431495e-32 1.615367013172009793e-45 3.775503702071265310e-58
3.375395365482741772e-02 3.862429376799549455e-06 6.386674744124638394e-18 1.054047133392822171e-31 2.558461507734237419e-45 6.034231628142291443e-58
3.549899250825412633e-02 4.876517647191348113e-06 9.199831095004501407e-18 1.620280043171272812e-31 4.047973718356140413e-45 9.636178006157106500e-58
3.724403136168083495e-02 6.143054323631053209e-06 1.322960770743143521e-17 2.487440072512612164e-31 6.398049648692521315e-45 1.537529342079136938e-57
3.898907021510755744e-02 7.721202315932169824e-06 1.899224116388147095e-17 3.813710141696544966e-31 1.010203009458455042e-44 2.451194499145390160e-57
4.073410906853426605e-02 9.683051930420194829e-06 2.721871915455779146e-17 5.839494693103784519e-31 1.593385446054970284e-44 3.904522205685890706e-57
4.247914792196097467e-02 1.211621836815556762e-05 3.894228698474855287e-17 8.929669912992995606e-31 2.510638449809279303e-44 6.214322455576787138e-57
4.422418677538769716e-02 1.512690898895465352e-05 5.562084786721371581e-17 1.363729118480559753e-30 3.951833628906653180e-44 9.882240909789646929e-57
4.596922562881440577e-02 1.884353399663378579e-05 7.930785874887429982e-17 2.079952481675902751e-30 6.213900326933512218e-44 1.570192341776680501e-56
4.771426448224111438e-02 2.342094343475591199e-05 1.128905001908652214e-16 3.168190771070344404e-30 9.760702409262636260e-44 2.492791983837586626e-56
4.945930333566783688e-02 2.904538331924718362e-05 1.604209966868135772e-16 4.819498709651678501e-30 1.531612937387194066e-43 3.954166857000152041e-56
5.120434218909454549e-02 3.594027433655971990e-05 2.275766768127908225e-16 7.321921453049949792e-30 2.400867272045551498e-43 6.267000257495726074e-56
5.294938104252126798e-02 4.437292774135840137e-05 3.222976284666161797e-16 1.110915273197304134e-29 3.759572412312730450e-43 9.924307296353421293e-56
5.469441989594797660e-02 5.466232480552971426e-05 4.556688875092923575e-16 1.683330939638213750e-29 5.881118636277081871e-43 1.570277706843165482e-55
5.643945874937468521e-02 6.718809827778279744e-05 6.431386996009770670e-16 2.547362739068359064e-29 9.190361959749474065e-43 2.482495666514543307e-55
5.818449760280140770e-02 8.240086665075332896e-05 9.061977993290272719e-16 3.849858948328639536e-29 1.434684771901069721e-42 3.921356316297569812e-55
5.992953645622811631e-02 1.008340844001694338e-04 1.274689919014530725e-15 5.810742178431083105e-29 2.237337818764942242e-42 6.188991535798625598e-55
6.167457530965482493e-02 1.231175835135383850e-04 1.789984965417315152e-15 8.758932494114382676e-29 3.485441905050540759e-42 9.759762448138741730e-55
6.341961416308154742e-02 1.499929932711507635e-04 2.509328948757968368e-15 1.318571120513132803e-28 5.424195687260081004e-42 1.537780618628810200e-54
6.516465301650825603e-02 1.823312360362793752e-04 3.511796089989790862e-15 1.982388503109180441e-28 8.432649951885790246e-42 2.420947089078957713e-54
6.690969186993496465e-02 2.211523063575400710e-04 4.906418237117819455e-15 2.976506497253865300e-28 1.309616162037263878e-41 3.808131994517865283e-54
6.865473072336167326e-02 2.676475485337847810e-04 6.843267611074198307e-15 4.463317449443429154e-28 2.031773147412791392e-41 5.985142162359142044e-54
7.039976957678839575e-02 3.232046534362278739e-04 9.528537944158669185e-15 6.684079700515850566e-28 3.148891163779001769e-41 9.398806993438343256e-54
7.214480843021510437e-02 3.894355982674749359e-04 1.324502867751761963e-14 9.996739795179311681e-28 4.875187632776249774e-41 1.474710517040983596e-53
7.388984728364181298e-02 4.682077524583177662e-04 1.837991657887997106e-14 1.493166046877165864e-27 7.540085635625007745e-41 2.311940274145907208e-53
7.563488613706853547e-02 5.616783684136599560e-04 2.546233776170494132e-14 2.227361959457645125e-27 1.164963952201056491e-40 3.621447820903914062e-53
7.737992499049524409e-02 6.723326666375529798e-04 3.521415159237813894e-14 3.318230032607660950e-27 1.798042566020977401e-40 5.667919117563968207e-53
7.912496384392195270e-02 8.030257101889748655e-04 4.861838309434044959e-14 4.936909950919560358e-27 2.772290463729072794e-40 8.863410187881311869e-53
8.087000269734867519e-02 9.570282427290700920e-04 6.701132939331022318e-14 7.335622465966319811e-27 4.270008912142521216e-40 1.384885431697111085e-52
8.261504155077538381e-02 1.138076636907186948e-03 9.220628218956084540e-14 1.088558601760222238e-26 6.570071982109373951e-40 2.162034605935942134e-52
8.436008040420209242e-02 1.350427064811447839e-03 1.266594101155908723e-13 1.613242883567096052e-26 1.009863737536326038e-39 3.372463308702259490e-52
8.610511925762881491e-02 1.598913959040322184e-03 1.736917541860144261e-13 2.387705888822736909e-26 1.550624848896840326e-39 5.256148487924823493e-52
8.785015811105552352e-02 1.889012781065624964e-03 2.377857651583571129e-13 3.529352677534506513e-26 2.378493782548090962e-39 8.185096802366413921e-52
8.959519696448223214e-02 2.226907052482467782e-03 3.249806750918415146e-13 5.210056922923317606e-26 3.644589582190883562e-39 1.273549467320687885e-51
9.134023581790895463e-02 2.619559534131329914e-03 4.433986615142316320e-13 7.681094139224699826e-26 5.578874275283002731e-39 1.979901676309556774e-51
9.308527467133566324e-02 3.074787357741374551e-03 6.039437652275604176e-13 1.130933177059876733e-25 8.530919885135399167e-39 3.075439844624824842e-51
9.483031352476238574e-02 3.601340824678059965e-03 8.212285474434977431e-13 1.662968668481777321e-25 1.303156292050822599e-38 4.773167344844176173e-51
9.657535237818909435e-02 4.208985486795718475e-03 1.114800397038814459e-12 2.442105842507600597e-25 1.988604914093134888e-38 7.401877579282251578e-51
9.832039123161580296e-02 4.908587015758638164e-03 1.510761347277995272e-12 3.581609395330754858e-25 3.031460271975069060e-38 1.146866720233198013e-50
1.000654300850425255e-01 5.712198250238388099e-03 2.043903665912637316e-12 5.245964046857004908e-25 4.616434015371120245e-38 1.775496501981700822e-50
1.018104689384692341e-01 6.633147686158662702e-03 2.760520166439484551e-12 7.673717014347641346e-25 7.022839950818888473e-38 2.746391913794688965e-50
1.035555077918959427e-01 7.686128544999787891e-03 3.722095466893060377e-12 1.121036258365885402e-24 1.067260179924389484e-37 4.244641591467269562e-50
1.053005466453226652e-01 8.887287420787185269e-03 5.010145229549753158e-12 1.635561878648996850e-24 1.620239613752974609e-37 6.554738405963236825e-50
1.070455854987493738e-01 1.025431136981037709e-02 6.732548458922652610e-12 2.383130199340475407e-24 2.457194874861980646e-37 1.011359436015852705e-49
1.087906243521760824e-01 1.180651217073296760e-02 9.031817893887780882e-12 3.467864036670004441e-24 3.722642910676414040e-37 1.559163028709059154e-49
1.105356632056028049e-01 1.356490634927490224e-02 1.209588128856060214e-11 5.039760355785360008e-24 5.633970782934928601e-37 2.401670141144513199e-49
1.122807020590295135e-01 1.555228943410690880e-02 1.617210932494816495e-11 7.314611653900144454e-24 8.517835416232413763e-37 3.696332453134007445e-49
1.140257409124562221e-01 1.779330279230483675e-02 2.158553329361677959e-11 1.060245057648180763e-23 1.286457224205576250e-36 5.684136920839282201e-49
1.157707797658829446e-01 2.031449128721924541e-02 2.876245908168629282e-11 1.534810873374970399e-23 1.940943608359107652e-36 8.733611675189627664e-49
1.175158186193096532e-01 2.314434991265888406e-02 3.826101783773069175e-11 2.218896974525879574e-23 2.925377769450485092e-36 1.340784774244113399e-48
1.192608574727363618e-01 2.631335748871399538e-02 5.081061587102825784e-11 3.203709297900348094e-23 4.404559460661981529e-36 2.056648668388507551e-48
1.210058963261630843e-01 2.985399546024053788e-02 6.736277913427274774e-11 4.619583181471170807e-23 6.624826199019027429e-36 3.152078308981701837e-48
1.227509351795897929e-01 3.380074982282050416e-02 8.915655856870980227e-11 6.652520803188383007e-23 9.954008391659247033e-36 4.826916005900406883e-48
1.244959740330165016e-01 3.819009421657686143e-02 1.178025056556686560e-10 9.567610461865683402e-23 1.494077163361398300e-35 7.385473455481202476e-48
1.262410128864432379e-01 4.306045227896007632e-02 1.553902845923490272e-10 1.374214596359446852e-22 2.240265934173024122e-35 1.129075025846718381e-47
1.279860517398699327e-01 4.845213743656651834e-02 2.046263100410738839e-10 1.971239951386160128e-22 3.355657710940173695e-35 1.724658543193008280e-47
1.297310905932966552e-01 5.440726844572568721e-02 2.690094504456559265e-10 2.823958605035799420e-22 5.021197198315361821e-35 2.632202595915419651e-47
1.314761294467233499e-01 6.096965916391237916e-02 3.530548935536013642e-10 4.040276564010404903e-22 7.505652522317039784e-35 4.013944577966885538e-47
1.332211683001500724e-01 6.818468125020196724e-02 4.625788270329659345e-10 5.772950486190749977e-22 1.120782125722983102e-34 6.115884897808250322e-47
1.349662071535767949e-01 7.609909875332188101e-02 6.050597572676165135e-10 8.237939112032080946e-22 1.671881581321371841e-34 9.310716674513035425e-47
1.367112460070034896e-01 8.476087384980308947e-02 7.900962122720475557e-10 1.174014244936772554e-21 2.491388279674490093e-34 1.416259379263791738e-46
1.384562848604302121e-01 9.421894334069152999e-02 1.029985418039625732e-09 1.670945312555654722e-21 3.708761608089745993e-34 2.152476259461131459e-46
1.402013237138569346e-01 1.045229659005866146e-01 1.340453504100638427e-09 2.375118186623409579e-21 5.515285888825215223e-34 3.268660600307178794e-46
1.419463625672836293e-01 1.157230404936621937e-01 1.741575127446235282e-09 3.371649111002473729e-21 8.193298181280098164e-34 4.959491802479448829e-46
1.436914014207103518e-01 1.278693968228813982e-01 2.258929396961772631e-09 4.780064016970230062e-21 1.215909142262060714e-33 7.518659540128466704e-46
1.454364402741370743e-01 1.410120591548453262e-01 2.925049983497740933e-09 6.767983478213307071e-21 1.802582418833721578e-33 1.138884179999206349e-45
1.471814791275637690e-01 1.552004853565508713e-01 3.781240731992899169e-09 9.570158739648346407e-21 2.669566805825927415e-33 1.723671904536219468e-45
1.489265179809904915e-01 1.704831834837139959e-01 4.879844449637613566e-09 1.351491466541896822e-20 3.949463673307681656e-33 2.606546943081291993e-45
1.506715568344172140e-01 1.869073087643293440e-01 6.287072419089159901e-09 1.906083095142372414e-20 5.836965591090557261e-33 3.938332763061162620e-45
1.524165956878439088e-01 2.045182443161541741e-01 8.086526277980198409e-09 2.684755544226008540e-20 8.617629816988870841e-33 5.945593036097218208e-45
1.541616345412706313e-01 2.233591694126048910e-01 1.038357304126442606e-08 3.776609699041771311e-20 1.270984457188255571e-32 8.968377235955109112e-45
1.559066733946973538e-01 2.434706195576194221e-01 1.331076919313623239e-08 5.305593108890691212e-20 1.872597163767973346e-32 1.351663161127539517e-44
1.576517122481240485e-01 2.648900430357142843e-01 1.703457208043881394e-08 7.443896042368708492e-20 2.756133259215448051e-32 2.035443318150788628e-44
1.593967511015507710e-01 2.876513589581998209e-01 2.176362763301995084e-08 1.043040625043752782e-19 4.052357987969182217e-32 3.062566150285375625e-44
1.611417899549774935e-01 3.117845221201950290e-01 2.775898427296065087e-08 1.459609756871320554e-19 5.952057952777382386e-32 4.604133175757332857e-44
1.628868288084041882e-01 3.373151002062251824e-01 3.534665556057727498e-08 2.039890920618921540e-19 8.733297717423331972e-32 6.915860342378915154e-44
1.646318676618309107e-01 3.642638690262250400e-01 4.493304075317671600e-08 2.847159714953663541e-19 1.280091932241313147e-31 1.037959706638980370e-43
1.663769065152576332e-01 3.926464315213501477e-01 5.702381543848408732e-08 3.968729126142359042e-19 1.874372264521954735e-31 1.556505722154864307e-43
1.681219453686843279e-01 4.224728662442202021e-01 7.224702652771125381e-08 5.524918495520145960e-19 2.741715235353866516e-31 2.332152255107093080e-43
1.698669842221110504e-01 4.537474108867534106e-01 9.138127033946413980e-08 7.681307088075310648e-19 4.006274126053897619e-31 3.491395392003487986e-43
1.716120230755377729e-01 4.864681861982222966e-01 1.153900029143931864e-07 1.066545192034634658e-18 5.848046450301130579e-31 5.222484133903873369e-43
1.733570619289644676e-01 5.206269653061341707e-01 1.454632322129816483e-07 1.478966462571050839e-18 8.527717659389781977e-31 7.805328562250226073e-43
1.751021007823911901e-01 5.562089930246651992e-01 1.830680771595694631e-07 2.048200024328047007e-18 1.242243333517616432e-30 1.165577670942268635e-42
1.768471396358179126e-01 5.931928592135249367e-01 2.300099539047100622e-07 2.832836006886779399e-18 1.807725202613914636e-30 1.739110684923463862e-42
1.785921784892446351e-01 6.315504296403240403e-01 2.885064711443031706e-07 3.912961509549827067e-18 2.627907300612749826e-30 2.592681728218746458e-42
1.803372173426713299e-01 6.712468371098244679e-01 3.612764905285009028e-07 5.397900100462990495e-18 3.816274232302067367e-30 3.861954696457665810e-42
1.820822561960980523e-01 7.122405348640845624e-01 4.516472425502485890e-07 7.436683263429066506e-18 5.536318005552857884e-30 5.747793168101741934e-42
1.838272950495247748e-01 7.544834134403419768e-01 5.636828910676858543e-07 1.023219841420200278e-17 8.023325567726419582e-30 8.547342027270244212e-42
1.855723339029514696e-01 7.979209813122011274e-01 7.023385198859087972e-07 1.406027772203001091e-17 1.161554927390267745e-29 1.269980442715542222e-41
1.873173727563781921e-01 8.424926087491171334e-01 8.736441825905171284e-07 1.929541728672176581e-17 1.679875327972771956e-29 1.885380397458861270e-41
1.890624116098049146e-01 8.881318334253653912e-01 1.084924422991746465e-06 2.644538135955533523e-17 2.426980747409774309e-29 2.796642485797683275e-41
1.908074504632316093e-01 9.347667254092715261e-01 1.345059549934895841e-06 3.619769611813701581e-17 3.502737606978447701e-29 4.144870147393047222e-41
1.925524893166583318e-01 9.823203082833894539e-01 1.664795949613925828e-06 4.948203089570448800e-17 5.050110595529677216e-29 6.137915812924608020e-41
1.942975281700850543e-01 1.030711032303481378e+00 2.057113854543005962e-06 6.755377889876164485e-17 7.273546148451496831e-29 9.081695799134598243e-41
1.960425670235117490e-01 1.079853294714983036e+00 2.537662275496979980e-06 9.210588531117490659e-17 1.046510402293620357e-28 1.342607300950151368e-40
1.977876058769384715e-01 1.129658001625614805e+00 3.125272256297760149e-06 1.254182602218322890e-16 1.504156268153934489e-28 1.983202651343863402e-40
1.995326447303651940e-01 1.180033165196249900e+00 3.842561247229231669e-06 1.705571291474132381e-16 2.159705029051830546e-28 2.926989913114990319e-40
2.012776835837918887e-01 1.230884529371784719e+00 4.716643227543445408e-06 2.316406392327096939e-16 3.097761736361683977e-28 4.316297834240695928e-40
2.030227224372186112e-01 1.282116216940255349e+00 5.779961257716269797e-06 3.141922460296113174e-16 4.438678491113266092e-28 6.359714733033823459e-40
2.047677612906453337e-01 1.333631390390493276e+00 7.071261424622368677e-06 4.256102326037715312e-16 6.353477396331981438e-28 9.362674508709165286e-40
2.065128001440720285e-01 1.385332918842380190e+00 8.636729674180122088e-06 5.757906502928675847e-16 9.084926733650695274e-28 1.377204013227065828e-39
2.082578389974987509e-01 1.437124043252869132e+00 1.053131582220386673e-05 7.779526538583588857e-16 1.297727553934922445e-27 2.024103443779705147e-39
2.100028778509254734e-01 1.488909032156436441e+00 1.282027211008119122e-05 1.049730453777662510e-15 1.851815846615927765e-27 2.972372290285380505e-39
2.117479167043521682e-01 1.540593820378936218e+00 1.558093704079471583e-05 1.414615983963877973e-15 2.639758867851221788e-27 4.361237986479581284e-39
2.134929555577788907e-01 1.592086623464587181e+00 1.890479890391302928e-05 1.903862248399829305e-15 3.759091762259572314e-27 6.393702966771592586e-39
2.152379944112056132e-01 1.643298520970440268e+00 2.289987738385885300e-05 2.558990919487956330e-15 5.347537308850874973e-27 9.365505442977661902e-39
2.169830332646323079e-01 1.694144002302060414e+00 2.769346594884271201e-05 3.435091367237522432e-15 7.599359031138353273e-27 1.370711590605754132e-38
2.187280721180590304e-01 1.744541469377179688e+00 3.343528233875843919e-05 4.605154790041703351e-15 1.078828386372314297e-26 2.004458440338382042e-38
2.204731109714857529e-01 1.794413691097875851e+00 4.030107940421172742e-05 6.165760191762631786e-15 1.529959897268974907e-26 2.928762397780143406e-38
2.222181498249124476e-01 1.843688205372052025e+00 4.849677378456029555e-05 8.244523330725224580e-15 2.167504602143842884e-26 4.275701154209827200e-38
2.239631886783391701e-01 1.892297665236085447e+00 5.826315543190095295e-05 1.100984148206376778e-14 3.067554775092421880e-26 6.236869710121141108e-38
2.257082275317658926e-01 1.940180126476379163e+00 6.988124676343068374e-05 1.468362358438012918e-14 4.336875555263099951e-26 9.089963352469109313e-38
2.274532663851925873e-01 1.987279275011597957e+00 8.367838622000921527e-05 1.955789685044228820e-14 6.125110803345659537e-26 1.323712687964800793e-37
2.291983052386193098e-01 2.033544593163156833e+00 1.000351171767203669e-04 2.601643960912813007e-14 8.641782123782335142e-26 1.926023032203611970e-37
2.309433440920460323e-01 2.078931464792971973e+00 1.193929694324511283e-04 3.456292173015827315e-14 1.217993776998219688e-25 2.800047333512485845e-37
2.326883829454727270e-01 2.123401220109445209e+00 1.422632268274861319e-04 4.585745835691536116e-14 1.714901732672842626e-25 4.067292710778245683e-37
2.344334217988994495e-01 2.166921121720889687e+00 1.692367808140142927e-04 6.076402497030230171e-14 2.412047420392442015e-25 5.903120512612613201e-37
2.361784606523261720e-01 2.209464294237489579e+00 2.009951759320959409e-04 8.041187373368955624e-14 3.389104007577193205e-25 8.560399699354888196e-37
2.379234995057528668e-01 2.251009600377406716e+00 2.383229590045678008e-04 1.062749725543794722e-13 4.757035860032377910e-25 1.240345331174982889e-36
2.396685383591795893e-01 2.291541467110494779e+00 2.821214493229896544e-04 1.402746095424032031e-13 6.670224432582745333e-25 1.795673510318061685e-36
2.414135772126063118e-01 2.331049665867147347e+00 3.334240519998818561e-04 1.849117295662513777e-13 9.343228760323595527e-25 2.597456777566914125e-36
2.431586160660330065e-01 2.369529051244968265e+00 3.934132408390784530e-04 2.434373753601742196e-13 1.307392690028201380e-24 3.754096948286317779e-36
2.449036549194597290e-01 2.406979262959080934e+00 4.634393403369169119e-04 3.200718919135894194e-13 1.827543311217705581e-24 5.421242653018225551e-36
2.466486937728864515e-01 2.443404396002156531e+00 5.450412385656682119e-04 4.202864430448730941e-13 2.552007114770524103e-24 7.822191154793035819e-36
2.483937326263131462e-01 2.478812644108631336e+00 6.399691634837699223e-04 5.511640369577974007e-13 3.559989211185000124e-24 1.127701676398169330e-35
2.501387714797398965e-01 2.513215921657061536e+00 7.502096544262495731e-04 7.218618546733986770e-13 4.960987157466756917e-24 1.624412256859089463e-35
2.518838103331665912e-01 2.546629469099709109e+00 8.780128579008185906e-04 9.442024594546804157e-13 6.906216132004871293e-24 2.337946277787056760e-35
2.536288491865932859e-01 2.579071446885606633e+00 1.025922272087010766e-03 1.233428731852603904e-12 9.604281758629850700e-24 3.362087740770821905e-35
2.553738880400200362e-01 2.610562522649716666e+00 1.196807057335283692e-03 1.609166489320214664e-12 1.334265649859974650e-23 4.830808391812699672e-35
2.571189268934467309e-01 2.641125456185174247e+00 1.393897020214267170e-03 2.096650163352328893e-12 1.851707677921513207e-23 6.935325394557920166e-35
2.588639657468734812e-01 2.670784686407072783e+00 1.620820365980687192e-03 2.728281178503493631e-12 2.567173853615202781e-23 9.948329053765945771e-35
2.606090046003001759e-01 2.699565924164783581e+00 1.881644298476150504e-03 3.545606493502120133e-12 3.555419819696835934e-23 1.425836467630942723e-34
2.623540434537268706e-01 2.727495754375462766e+00 2.180918527128020493e-03 4.601826970047177991e-12 4.919027779497061317e-23 2.041858205860429040e-34
2.640990823071536209e-01 2.754601250544372881e+00 2.523721717703242360e-03 5.964972867216442301e-12 6.798615228464743124e-23 2.921579675895734737e-34
2.658441211605803156e-01 2.780909604317805428e+00 2.915710896516262012e-03 7.721918090241746267e-12 9.386733230000078001e-23 4.176824147614547250e-34
2.675891600140070103e-01 2.806447772291369880e+00 3.363173786737062333e-03 9.983447407310464279e-12 1.294676715311207678e-22 5.966380643821712828e-34
2.693341988674337606e-01 2.831242141878974827e+00 3.873084020135733520e-03 1.289064358681411757e-11 1.783861253957650799e-22 8.515537018392846282e-34
2.710792377208604553e-01 2.855318217644271073e+00 4.453159127938472253e-03 1.662292661608715011e-11 2.455351684727238884e-22 1.214365587933896295e-33
2.728242765742871501e-01 2.878700329113771161e+00 5.111921170415407653e-03 2.140815765951856904e-11 3.376130781144530616e-22 1.730307131098335760e-33
2.745693154277139003e-01 2.901411360735613787e+00 5.858759816398746191e-03 2.753531962247922649e-11 4.637434247566149665e-22 2.463390640486225708e-33
2.763143542811405950e-01 2.923472504325132615e+00 6.703997631243738438e-03 3.537040825887989165e-11 6.363400258925682746e-22 3.504126119041430428e-33
2.780593931345672898e-01 2.944903034052138047e+00 7.658957274979651120e-03 4.537631771847766366e-11 8.722755835654573307e-22 4.980380586034896470e-33
2.798044319879940400e-01 2.965720103777923278e+00 8.736030251831061744e-03 5.813768834492083709e-11 1.194458911582054244e-21 7.072642465740514233e-33
2.815494708414207348e-01 2.985938566344440659e+00 9.948746788301527852e-03 7.439190972624167329e-11 1.633961292513904543e-21 1.003545934676400039e-32
2.832945096948474295e-01 3.005570814254481693e+00 1.131184635008466478e-02 9.506774727581496065e-11 2.232880031944962550e-21 1.422751969756161157e-32
2.850395485482741798e-01 3.024626641059807941e+00 1.284134823879621613e-02 1.213333965677104220e-10 3.048190596153855695e-21 2.015382727337225401e-32
2.867845874017008745e-01 3.043113122692818528e+00 1.455462163861845869e-02 1.546561789576220219e-10 4.156922980519835628e-21 2.852477812325710291e-32
2.885296262551275692e-01 3.061034517934450250e+00 1.647045441123866014e-02 1.968765898794896646e-10 5.663109958628789716e-21 4.033884260343128118e-32
2.902746651085543195e-01 3.078392187203751185e+00 1.860911986588863198e-02 2.503000157647415754e-10 7.707103570553378296e-21 5.699818368254667558e-32
2.920197039619810142e-01 3.095184528879552310e+00 2.099244066091137534e-02 3.178101684215185795e-10 1.047805342780086989e-20 8.047019136770910839e-32
2.937647428154077089e-01 3.111406932417937643e+00 2.364384892525473250e-02 4.030091726814502067e-10 1.423060166891684136e-20 1.135129722770979628e-31
2.955097816688344592e-01 3.127051747606317100e+00 2.658844162388059040e-02 5.103903147493162871e-10 1.930719509252499915e-20 1.599898423985511487e-31
2.972548205222611539e-01 3.142108269391310049e+00 2.985303013163983707e-02 6.455507512211309010e-10 2.616787189135545854e-20 2.253075727163587561e-31
2.989998593756878487e-01 3.156562737828409126e+00 3.346618292711782405e-02 8.154530350454080666e-10 3.542998359511908076e-20 3.170265541160217613e-31
3.007448982291145989e-01 3.170398352821564902e+00 3.745826027278146425e-02 1.028746185410602585e-09 4.792110823035178213e-20 4.457095858863270376e-31
3.024899370825412936e-01 3.183595303445630353e+00 4.186143971198539454e-02 1.296159273290933160e-09 6.474945837612068226e-20 6.261015831592486126e-31
3.042349759359679884e-01 3.196130811769058777e+00 4.670973118854271355e-02 1.630983183299499787e-09 8.739746616794478027e-20 8.787677947548458478e-31
3.059800147893947386e-01 3.207979191213899739e+00 5.203898058215215838e-02 2.049659427867311119e-09 1.178460386905134523e-19 1.232366761260991941e-30
3.077250536428214334e-01 3.219111919600559535e+00 5.788686045448342143e-02 2.572498727940399567e-09 1.587393549069860274e-19 1.726801207449497228e-30
3.094700924962481281e-01 3.229497727122036643e+00 6.429284681754783570e-02 3.224556647946736349e-09 2.136031927760385693e-19 2.417582175844537624e-30
3.112151313496748783e-01 3.239102699572746769e+00 7.129818076941772664e-02 4.036699012995799056e-09 2.871338579958770107e-19 3.381868300780602458e-30
3.129601702031015731e-01 3.247890397217501501e+00 7.894581389357115120e-02 5.046896295859920992e-09 3.855801266307157173e-19 4.726815945783514763e-30
3.147052090565282678e-01 3.255821989723989951e+00 8.728033638810245298e-02 6.301793817541778109e-09 5.172475923242006971e-19 6.601114389947088505e-30
3.164502479099550181e-01 3.262856407594985519e+00 9.634788698051977018e-02 7.858613663520855592e-09 6.931639165354083047e-19 9.210907096057924557e-30
3.181952867633817128e-01 3.268950510522974806e+00 1.061960437933958668e-01 9.787454915440447436e-09 9.279553532498478035e-19 1.284174768290288980e-29
3.199403256168084075e-01 3.274059273048708807e+00 1.168736954559914942e-01 1.217407140872325975e-08 1.241000379674828236e-18 1.788885161252502515e-29
3.216853644702351578e-01 3.278135987835914200e+00 1.284308919070727417e-01 1.512322106522765159e-08 1.657946372006291493e-18 2.489874171802904079e-29
3.234304033236618525e-01 3.281132486777035062e+00 1.409186745041420274e-01 1.876269827793143546e-08 2.212701387366653943e-18 3.462652898196285590e-29
3.251754421770885473e-01 3.282999380020081848e+00 1.543888852434458780e-01 2.324818125547561785e-08 2.950047009230423580e-18 4.811463001099754276e-29
3.269204810305152975e-01 3.283686312855461864e+00 1.688939551022997643e-01 2.876905014076007790e-08 3.929062146877928953e-18 6.680084944768871994e-29
3.286655198839419922e-01 3.283142240225917163e+00 1.844866717390315769e-01 3.555535963804391430e-08 5.227604555762555873e-18 9.266665241967738076e-29
3.304105587373686870e-01 3.281315718424467232e+00 2.012199270242998050e-01 4.388618242900644999e-08 6.948170392943952610e-18 1.284403943374961229e-28
3.321555975907954372e-01 3.278155213327290873e+00 2.191464451284225734e-01 5.409957752348934597e-08 9.225547115955424927e-18 1.778756353255623871e-28
3.339006364442221320e-01 3.273609424273940416e+00 2.383184921500884346e-01 6.660448165922077176e-08 1.223679758621346811e-17 2.461319476497913885e-28
3.356456752976488267e-01 3.267627622459674086e+00 2.587875685393835612e-01 8.189487282069098229e-08 1.621427116044129999e-17 3.402955063711889476e-28
3.373907141510755769e-01 3.260160002447975991e+00 2.806040858391600779e-01 1.005666138843529035e-07 2.146254081661399033e-17 4.700901530646529961e-28
3.391357530045022717e-01 3.251158045149709075e+00 3.038170295398259779e-01 1.233374524297744189e-07 2.838042667746984117e-17 6.488477757267349930e-28
3.408807918579289664e-01 3.240574890353290716e+00 3.284736101097793792e-01 1.510707311298278833e-07 3.748960185330159587e-17 8.948314192843627746e-28
3.426258307113557167e-01 3.228365716632500160e+00 3.546189045228673731e-01 1.848034532356409058e-07 4.947170691618080137e-17 1.233037769575471817e-27
